757,13727,0,1992,2017/10/8,TRUE,2,54,0,0,WY567190329289,Maisui-04000661,fb:28:eb:da:28:be,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
900,13729,0,2002,2017/11/17,FALSE,11,86,86,101,WY225607351400,Maisui-04000733,c8:f7:69:f7:4c:09,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
157,13731,0,1990,2017/11/6,FALSE,12,112,112,124,WY207510247531,Maisui-04000219,2c:ec:0b:a8:df:52,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
620,13733,0,1997,2017/10/17,TRUE,10,101,0,0,WY960064641159,Maisui-04000273,9f:a8:93:28:0d:c9,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
746,13735,0,1982,2017/8/5,FALSE,4,130,130,163,WY906135296066,Maisui-0400034,fc:54:4b:c6:8c:21,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
524,13737,0,1969,2017/11/3,FALSE,4,73,73,107,WY836839370215,Maisui-04000957,c3:1a:3b:5a:42:b4,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
744,13739,0,1978,2017/10/16,FALSE,4,121,121,150,WY555353636506,Maisui-04000131,2e:49:27:b7:80:e2,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
236,13741,0,1968,2017/11/4,TRUE,1,103,0,0,WY669901614997,Maisui-04000297,9a:f1:fe:0f:79:d8,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
615,13743,0,1982,2017/7/31,TRUE,10,104,0,0,WY698506433691,Maisui-04000934,71:98:8a:04:61:a9,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
480,13745,0,1989,2017/10/5,FALSE,2,80,80,81,WY876302024408,Maisui-04000481,43:14:08:46:e3:cd,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
604,13747,0,1984,2017/9/21,FALSE,5,35,35,151,WY287454862579,Maisui-04000909,9b:24:30:79:d4:ec,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
267,13749,0,1959,2017/7/30,TRUE,14,55,0,0,WY258942808430,Maisui-04000702,87:f9:1f:46:36:0a,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
871,13751,0,1958,2017/7/27,FALSE,6,16,16,20,WY675643008171,Maisui-04000854,71:80:6f:14:e2:61,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
561,13753,0,1988,2017/11/1,FALSE,6,36,36,150,WY359010901273,Maisui-04000183,31:87:36:b7:25:d8,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
203,13755,0,1993,2017/8/5,TRUE,11,42,0,0,WY299390667114,Maisui-04000366,23:25:09:2e:15:b2,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
226,13757,0,2000,2017/9/8,TRUE,10,51,0,0,WY574199909566,Maisui-04000818,2a:45:30:02:21:a8,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
346,13759,0,1968,2017/9/23,TRUE,4,129,0,0,WY941027501930,Maisui-04000548,b6:13:93:a5:ec:06,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
622,13761,0,1980,2017/9/1,FALSE,9,78,78,127,WY638104115738,Maisui-04000862,d4:cb:7e:ec:a1:45,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
329,13763,0,1986,2017/9/29,FALSE,10,77,77,147,WY463257990933,Maisui-04000971,db:fd:69:27:ca:21,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
528,13765,0,1969,2017/8/23,FALSE,12,81,81,94,WY443281713396,Maisui-04000515,5b:79:0f:b0:b2:63,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
870,13767,0,1984,2017/10/26,TRUE,12,28,0,0,WY959813458938,Maisui-04000669,7b:83:f2:ae:12:c4,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
380,13769,0,1992,2017/11/3,TRUE,6,52,0,0,WY725873952170,Maisui-04000400,7e:3a:02:49:0f:03,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
745,13771,0,2000,2017/10/16,FALSE,14,15,15,18,WY712686301841,Maisui-04000765,4f:04:7b:21:03:3b,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
639,13773,0,2001,2017/9/22,TRUE,16,79,0,0,WY441345580334,Maisui-04000683,34:db:f7:91:bf:f9,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
979,13775,0,1978,2017/9/5,FALSE,8,21,21,34,WY791804312227,Maisui-0400099,65:7a:e5:ed:5e:79,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
308,13777,0,1975,2017/11/11,FALSE,13,26,26,45,WY995766924390,Maisui-0400020,5d:cf:d6:54:bd:4c,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
905,13779,0,1979,2017/8/25,TRUE,16,138,0,0,WY800679523876,Maisui-04000445,c1:f9:be:c4:f1:1f,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
763,13781,0,1961,2017/10/6,TRUE,6,49,0,0,WY614889044236,Maisui-04000647,63:b8:dc:c1:0e:b2,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
707,13783,0,1964,2017/8/9,TRUE,5,162,0,0,WY201087291692,Maisui-04000408,0f:6c:43:5b:b7:74,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
907,13785,0,1966,2017/9/1,FALSE,4,99,99,165,WY147708454677,Maisui-04000508,42:69:e3:02:4c:a3,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
430,13787,0,1967,2017/8/1,TRUE,4,111,0,0,WY678268973322,Maisui-04000379,e6:29:5a:10:32:3d,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
498,13789,0,1986,2017/9/1,TRUE,11,108,0,0,WY444977197344,Maisui-04000341,4e:c9:3b:ef:ab:49,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
688,13791,0,1970,2017/7/31,TRUE,2,33,0,0,WY446268154629,Maisui-04000767,46:b3:2a:da:2a:4c,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
350,13793,0,1973,2017/8/24,TRUE,1,127,0,0,WY158386694583,Maisui-04000905,3c:3b:1e:74:69:41,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
741,13795,0,1959,2017/10/19,FALSE,13,103,103,161,WY840463733867,Maisui-04000156,78:78:27:5f:4e:12,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
954,13797,0,2003,2017/8/29,FALSE,6,125,125,136,WY800908030786,Maisui-04000174,b6:47:7e:06:82:a7,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
766,13799,0,2002,2017/8/25,TRUE,11,114,0,0,WY635299148590,Maisui-04000950,b6:64:2a:f2:05:5b,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
508,13801,0,1992,2017/7/26,TRUE,9,103,0,0,WY901376013322,Maisui-04000354,67:d1:4e:8d:89:49,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
420,13803,0,1995,2017/8/7,FALSE,16,111,111,149,WY464761327871,Maisui-04000101,3e:06:db:a8:f0:98,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
882,13805,0,1988,2017/8/22,FALSE,7,29,29,34,WY589210908293,Maisui-04000806,54:4d:1e:fe:ac:03,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
81,13807,0,1979,2017/8/28,TRUE,12,63,0,0,WY620388984734,Maisui-04000319,e4:14:57:b2:9f:5e,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
21,13809,0,1961,2017/9/23,FALSE,5,61,61,146,WY931532835570,Maisui-04000664,29:7b:06:23:5b:16,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
87,13811,0,2004,2017/8/20,FALSE,14,38,38,125,WY689948729122,Maisui-04000627,50:23:8b:d3:b9:5c,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
228,13813,0,1957,2017/7/31,TRUE,3,61,0,0,WY773823495732,Maisui-04000456,6f:53:de:6c:79:b4,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
336,13815,0,1959,2017/9/12,FALSE,12,21,21,139,WY573277316848,Maisui-04000792,36:e3:26:df:ea:94,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
309,13817,0,1978,2017/10/8,TRUE,10,150,0,0,WY199822088980,Maisui-04000982,f8:65:ef:6a:36:8e,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
484,13819,0,1975,2017/10/26,FALSE,4,81,81,136,WY933426726418,Maisui-04000826,34:5f:98:60:7e:85,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
783,13821,0,1988,2017/8/24,FALSE,6,105,105,108,WY159248391065,Maisui-0400089,b3:3f:fb:71:e5:a4,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
35,13823,0,1973,2017/11/15,FALSE,14,34,34,98,WY821724266202,Maisui-04000104,a7:72:89:5e:9c:40,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
448,13825,0,1957,2017/8/13,TRUE,15,44,0,0,WY406924404711,Maisui-04000496,4c:c8:e2:74:fa:b5,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
262,13827,0,2005,2017/10/25,FALSE,15,89,89,146,WY297609234471,Maisui-04000404,ad:e9:a9:84:76:63,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
590,13829,0,1990,2017/10/21,TRUE,16,109,0,0,WY266474824169,Maisui-04000257,ab:48:09:8a:5b:8a,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
523,13831,0,1995,2017/9/7,FALSE,2,18,18,66,WY816806911577,Maisui-04000792,d8:51:49:f6:01:60,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
847,13833,0,1980,2017/10/9,FALSE,12,96,96,97,WY562744442461,Maisui-04000741,60:c8:f7:23:b4:31,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
7,13835,0,1963,2017/8/29,TRUE,15,178,0,0,WY129588637502,Maisui-04000125,62:e0:6b:bf:98:f6,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
779,13837,0,1997,2017/11/18,TRUE,6,140,0,0,WY554175300530,Maisui-04000503,30:d9:73:73:1b:e6,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
941,13839,0,1994,2017/10/20,FALSE,11,59,59,137,WY860068479779,Maisui-040003,2c:a5:6a:58:c4:c9,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
945,13841,0,1994,2017/9/17,FALSE,8,101,101,124,WY870353396508,Maisui-04000424,73:3a:16:4c:29:93,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
238,13843,0,1981,2017/10/21,FALSE,15,64,64,108,WY843141816507,Maisui-04000949,c2:3d:e4:ed:fa:13,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
244,13845,0,1960,2017/10/4,FALSE,15,130,130,136,WY856128111834,Maisui-04000972,59:7e:14:76:09:a3,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
603,13847,0,1981,2017/10/23,TRUE,12,169,0,0,WY927539037420,Maisui-04000992,03:1c:47:45:7b:97,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
956,13849,0,1962,2017/10/21,FALSE,1,98,98,117,WY748596523518,Maisui-04000402,6e:b4:f7:76:6d:b1,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
735,13851,0,1966,2017/10/10,TRUE,13,61,0,0,WY675241419266,Maisui-04000880,ad:8e:de:0e:7c:73,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
803,13853,0,1959,2017/9/26,FALSE,13,96,96,143,WY987338571118,Maisui-04000223,9f:7e:68:cf:65:14,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
537,13855,0,1964,2017/8/8,FALSE,4,74,74,85,WY931371862478,Maisui-04000242,3e:25:ae:75:bd:83,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
377,13857,0,1987,2017/11/16,FALSE,7,79,79,122,WY997294316864,Maisui-04000289,57:d7:97:3c:82:21,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
272,13859,0,1990,2017/8/12,FALSE,15,19,19,65,WY667089306551,Maisui-04000165,8b:5b:e7:a7:47:fa,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
261,13861,0,1986,2017/10/17,FALSE,8,16,16,41,WY291146456309,Maisui-040007,06:9c:7c:0e:d0:d1,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
168,13863,0,1984,2017/8/31,TRUE,5,25,0,0,WY214022794765,Maisui-04000376,83:df:c9:23:ad:29,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
61,13865,0,1986,2017/9/27,TRUE,14,105,0,0,WY584721501341,Maisui-04000370,a1:fe:60:d7:27:3e,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
886,13867,0,1959,2017/8/21,TRUE,16,124,0,0,WY549758289430,Maisui-0400024,68:37:95:4f:fc:61,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
463,13869,0,1996,2017/8/3,TRUE,5,139,0,0,WY825203919448,Maisui-04000751,ca:7d:b7:7b:ce:96,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
181,13871,0,1987,2017/8/18,FALSE,7,26,26,95,WY870702468189,Maisui-04000983,9b:bf:d1:f9:83:e6,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
409,13873,0,1968,2017/11/15,FALSE,9,101,101,145,WY429911283540,Maisui-04000543,57:1e:ed:81:eb:48,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
53,13875,0,1961,2017/9/4,FALSE,16,122,122,124,WY542166995098,Maisui-04000364,ae:e9:31:39:eb:9a,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
577,13877,0,1985,2017/8/17,FALSE,5,38,38,41,WY227741936373,Maisui-04000912,2f:ac:10:b0:a9:95,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
362,13879,0,1968,2017/9/2,TRUE,10,101,0,0,WY393676463678,Maisui-04000393,40:0d:b6:90:f4:f5,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
525,13881,0,1973,2017/8/29,FALSE,5,32,32,38,WY557671154981,Maisui-04000130,ab:0d:0d:0c:e4:36,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
218,13883,0,1961,2017/10/13,TRUE,10,127,0,0,WY721866582321,Maisui-04000149,5f:9c:60:27:3e:86,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
294,13885,0,1972,2017/8/5,TRUE,8,97,0,0,WY693099746913,Maisui-04000996,29:cf:af:0b:c8:3a,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
944,13887,0,1976,2017/11/17,FALSE,14,35,35,38,WY556347947744,Maisui-04000647,3c:d8:db:5e:93:60,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
578,13889,0,1959,2017/10/17,TRUE,9,143,0,0,WY390336421483,Maisui-04000238,f2:ca:51:17:bd:1f,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
637,13891,0,1984,2017/8/25,TRUE,11,130,0,0,WY569121275541,Maisui-04000593,05:52:a7:98:04:05,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
457,13893,0,1986,2017/7/24,FALSE,8,57,57,133,WY323588412069,Maisui-04000112,a2:67:4d:e8:24:92,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
974,13895,0,1964,2017/9/29,FALSE,15,52,52,157,WY292544355458,Maisui-0400012,b4:2a:25:0c:07:dc,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
163,13897,0,1980,2017/9/18,FALSE,5,15,15,32,WY521919828268,Maisui-04000333,6e:c9:d2:32:3e:a4,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
312,13899,0,1995,2017/10/5,TRUE,15,127,0,0,WY538177324965,Maisui-04000149,c3:d1:85:b9:8a:d5,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
174,13901,0,1965,2017/8/14,TRUE,12,61,0,0,WY300692185171,Maisui-04000520,dc:4f:23:fc:b0:a9,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
22,13903,0,1990,2017/7/23,FALSE,8,62,62,171,WY577818343389,Maisui-04000833,e0:c5:af:23:48:bd,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
33,13905,0,1985,2017/7/31,TRUE,3,32,0,0,WY726715132821,Maisui-04000226,b6:3a:e3:25:7e:a0,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
191,13907,0,1985,2017/11/8,FALSE,9,112,112,114,WY834151465722,Maisui-04000925,85:9c:93:db:39:80,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
258,13909,0,1996,2017/8/8,TRUE,15,61,0,0,WY217802423671,Maisui-04000462,89:b7:1f:48:f7:2b,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
927,13911,0,1970,2017/10/25,TRUE,11,127,0,0,WY652591262887,Maisui-04000804,f3:e8:3d:8c:b5:5d,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
208,13913,0,1963,2017/10/11,FALSE,15,96,96,127,WY560836572232,Maisui-0400082,3c:d0:36:2b:16:a6,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
506,13915,0,1989,2017/11/9,FALSE,4,22,22,56,WY105195260184,Maisui-04000642,62:23:f5:86:a2:61,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
638,13917,0,1972,2017/11/15,FALSE,3,57,57,98,WY419676494927,Maisui-04000602,59:f8:9d:db:83:d2,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
67,13919,0,1966,2017/8/17,TRUE,11,165,0,0,WY636263682038,Maisui-04000509,bf:29:61:f2:32:ec,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
600,13921,0,1997,2017/11/7,TRUE,6,60,0,0,WY758088886832,Maisui-04000461,4f:e8:fb:69:5a:54,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
980,13923,0,1964,2017/7/25,TRUE,16,164,0,0,WY731803757656,Maisui-04000685,92:e4:7f:c8:56:9c,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
607,13925,0,1982,2017/9/7,TRUE,1,114,0,0,WY589132355829,Maisui-04000308,b2:8f:46:4e:2c:e6,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
970,13927,0,1986,2017/10/22,TRUE,13,116,0,0,WY637029529779,Maisui-04000384,1d:b7:95:18:f9:fa,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
288,13929,0,1962,2017/8/27,TRUE,7,127,0,0,WY461088191730,Maisui-04000545,3e:2b:2a:0d:fd:80,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
621,13931,0,1983,2017/10/16,TRUE,11,113,0,0,WY875128027864,Maisui-04000381,70:c5:46:fd:0f:87,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
47,13933,0,1986,2017/8/10,FALSE,11,16,16,18,WY377569569097,Maisui-04000453,ea:13:17:af:df:ba,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
71,13935,0,1970,2017/9/24,TRUE,12,23,0,0,WY370601974737,Maisui-0400032,27:d6:08:7d:c4:1b,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
931,13937,0,2004,2017/8/24,FALSE,14,33,33,86,WY671765046740,Maisui-04000271,07:51:69:69:31:9a,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
575,13939,0,1991,2017/8/6,TRUE,11,34,0,0,WY165764786773,Maisui-04000659,59:10:a0:7b:25:74,2,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_HCG_1_LowValue.jpg,2F00020001
51,13941,0,1979,2017/7/26,FALSE,2,96,96,103,WY632819987188,Maisui-04000750,82:c8:93:64:fa:04,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
417,13943,0,1990,2017/8/18,FALSE,11,45,45,59,WY742151066500,Maisui-04000713,d6:c1:82:70:e5:60,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
724,13945,0,1985,2017/9/19,TRUE,6,65,0,0,WY928306275474,Maisui-04000242,45:96:28:ac:78:56,1,/usr/Jmeter/apache-jmeter-3.3/data/Photo_V020_LH_8_MiddleValue.jpg,2C00010001
